id,id_anfitrion,zona_grupo,vecindario,latitud,longitud,tipo_propiedad,tipo_habitacion,capacidad,banos,recamaras,camas,texto_banos,noches_minimas,noches_maximas,min_noches_maximas,max_noches_maximas,precio,disp_30d,disp_60d,disp_90d,disp_365d,num_resenas,num_resenas_12m,num_resenas_30d,primera_resena,ultima_resena,resenas_por_mes,calif_total,calif_exactitud,calif_limpieza,calif_checkin,calif_comunicacion,calif_ubicacion,calif_valor,reserva_inmediata,es_superhost,antiguedad_host,tiempo_respuesta_host,tasa_respuesta_host,tasa_aceptacion_host,host_tiene_foto,host_verificado,listados_host,total_listados_host,host_total_casas_completas,host_total_habitaciones_privadas,host_total_habitaciones_compartidas,licencia,amenidades,tasa_respuesta_host_rango_15,tasa_aceptacion_host_rango_15,total_listados_host_rango_15,precio_rango_15,max_noches_maximas_rango_15,disp_365d_rango_15,num_resenas_rango_15,calif_total_rango_15,calif_valor_rango_15,resenas_por_mes_rango_15
1076754312092901568,529291676,,Ward D (councilmember Michael Yun),40.7471413,-74.0465696,Entire rental unit,Entire home/apt,5,2.0,2.0,3.0,2 baths,1,365,1125.0,1125.0,242.0,5,12,19,216,62,43,3,2024-01-30,2025-06-11,3.63,4.84,4.89,4.89,4.94,4.92,4.79,4.84,f,f,2023-08-01,within an hour,1.0,1.0,t,t,10.0,10.0,8,0,0,Exempt,"[""Clothing storage: dresser"", ""Bathtub"", ""Room-darkening shades"", ""Exterior security cameras on property"", ""Dishes and silverware"", ""Free washer \u2013 In unit"", ""Single level home"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Freezer"", ""Baking sheet"", ""General Electric refrigerator"", ""GE stainless steel gas stove"", ""Hot water kettle"", ""Cleaning available during stay"", ""Dove body soap"", ""Dove shampoo"", ""Luggage dropoff allowed"", ""Pack \u2019n play/Travel crib - available upon request"", ""Kitchen"", ""Free street parking"", ""Crib"", ""Dedicated workspace"", ""Blender"", ""Microwave"", ""City skyline view"", ""Long term stays allowed"", ""Heating - split type ductless system"", ""Pets allowed"", ""Hair dryer"", ""Iron"", ""Toaster"", ""Breakfast"", ""Dining table"", ""Hangers"", ""Extra pillows and blankets"", ""Smart lock"", ""Dove conditioner"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Cooking basics"", ""Carbon monoxide alarm"", ""TV"", ""Essentials"", ""Bed linens"", ""Fire extinguisher"", ""General Electric stainless steel single oven"", ""Books and reading material"", ""Cleaning products"", ""Hot water"", ""AC - split type ductless system"", ""Coffee maker: drip coffee maker"", ""Wifi"", ""Dishwasher"", ""Coffee"", ""Self check-in""]","[0.933, 1.0)","[0.989, 1.0)","[8.867, 12.8)","[236.4, 270.8)","[1050.2, 1125.0)","[194.667, 219.0)","[61.867, 69.6)","[4.733, 5.0)","[4.733, 5.0)","[3.327, 3.742)"
1076757584866029145,529291676,,Ward D (councilmember Michael Yun),40.7471413,-74.0465696,Entire rental unit,Entire home/apt,10,3.0,1.0,1.0,3 baths,1,365,1125.0,1125.0,149.0,17,37,62,336,73,48,2,2024-02-05,2025-06-02,4.33,4.59,4.58,4.56,4.79,4.68,4.52,4.52,f,f,2023-08-01,within an hour,1.0,1.0,t,t,10.0,10.0,8,0,0,Exempt,"[""Clothing storage: dresser"", ""Bathtub"", ""Room-darkening shades"", ""Exterior security cameras on property"", ""Dishes and silverware"", ""Free washer \u2013 In unit"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Freezer"", ""Baking sheet"", ""General Electric refrigerator"", ""Rice maker"", ""GE stainless steel gas stove"", ""Hot water kettle"", ""Cleaning available during stay"", ""Dove body soap"", ""Dove shampoo"", ""Luggage dropoff allowed"", ""Pack \u2019n play/Travel crib - available upon request"", ""Kitchen"", ""Free street parking"", ""Crib"", ""Dedicated workspace"", ""Blender"", ""Microwave"", ""Long term stays allowed"", ""Heating - split type ductless system"", ""Private backyard \u2013 Fully fenced"", ""Pets allowed"", ""Hair dryer"", ""Iron"", ""Toaster"", ""Breakfast"", ""Dining table"", ""Hangers"", ""Extra pillows and blankets"", ""Smart lock"", ""Dove conditioner"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Private patio or balcony"", ""Cooking basics"", ""Carbon monoxide alarm"", ""TV"", ""Essentials"", ""Laundromat nearby"", ""Bed linens"", ""Fire extinguisher"", ""General Electric stainless steel single oven"", ""Books and reading material"", ""Cleaning products"", ""Hot water"", ""AC - split type ductless system"", ""Coffee maker: drip coffee maker"", ""Wifi"", ""Coffee"", ""Self check-in""]","[0.933, 1.0)","[0.989, 1.0)","[8.867, 12.8)","[133.2, 167.6)","[1050.2, 1125.0)","[316.333, 340.667)","[69.6, 77.333)","[4.467, 4.733)","[4.467, 4.733)","[4.157, 4.571)"
1076758978084544095,529291676,,Ward D (councilmember Michael Yun),40.7471413,-74.0465696,Entire rental unit,Entire home/apt,5,2.0,2.0,3.0,2 baths,1,365,1125.0,1125.0,241.0,12,22,52,326,42,36,3,2024-02-07,2025-06-08,2.5,4.62,4.57,4.86,4.86,4.93,4.5,4.62,f,f,2023-08-01,within an hour,1.0,1.0,t,t,10.0,10.0,8,0,0,Exempt,"[""Clothing storage: dresser"", ""Bathtub"", ""Room-darkening shades"", ""Exterior security cameras on property"", ""Dishes and silverware"", ""Free washer \u2013 In unit"", ""Single level home"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Freezer"", ""Baking sheet"", ""General Electric refrigerator"", ""GE stainless steel gas stove"", ""Hot water kettle"", ""Cleaning available during stay"", ""Dove body soap"", ""Dove shampoo"", ""Luggage dropoff allowed"", ""Pack \u2019n play/Travel crib - available upon request"", ""Kitchen"", ""Free street parking"", ""Private entrance"", ""Crib"", ""Dedicated workspace"", ""Blender"", ""Microwave"", ""Long term stays allowed"", ""Heating - split type ductless system"", ""Pets allowed"", ""Hair dryer"", ""Iron"", ""Toaster"", ""Breakfast"", ""Dining table"", ""Hangers"", ""Extra pillows and blankets"", ""Smart lock"", ""Dove conditioner"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Cooking basics"", ""Arcade games"", ""Carbon monoxide alarm"", ""TV"", ""Essentials"", ""Laundromat nearby"", ""Bed linens"", ""Fire extinguisher"", ""General Electric stainless steel single oven"", ""Books and reading material"", ""Cleaning products"", ""Hot water"", ""AC - split type ductless system"", ""Coffee maker: drip coffee maker"", ""Wifi"", ""Dishwasher"", ""Coffee"", ""Self check-in""]","[0.933, 1.0)","[0.989, 1.0)","[8.867, 12.8)","[236.4, 270.8)","[1050.2, 1125.0)","[316.333, 340.667)","[38.667, 46.4)","[4.467, 4.733)","[4.467, 4.733)","[2.498, 2.913)"
1077166093178561528,501979284,,Ward C (councilmember Richard Boggiano),40.73082630538121,-74.059637796061,Private room in home,Private room,2,1.0,1.0,1.0,1 bath,1,365,365.0,365.0,89.0,26,53,83,173,10,5,0,2024-02-04,2025-06-16,1.34,4.83,4.93,4.86,4.79,4.86,4.89,4.77,f,t,2023-02-20,within an hour,1.0,0.96,t,t,8.0,11.0,0,6,0,STR-000001-2024,"[""Paid washer \u2013 In building"", ""Clothing storage"", ""Iron"", ""Paid dryer \u2013 In building"", ""Shower gel"", ""Shampoo"", ""Hangers"", ""Bed linens"", ""Essentials"", ""Smoke alarm"", ""Kitchen"", ""Lock on bedroom door"", ""First aid kit"", ""Heating"", ""Host greets you"", ""Fire extinguisher"", ""Fire pit"", ""Conditioner"", ""Window AC unit"", ""Hot water"", ""Exterior security cameras on property"", ""Carbon monoxide alarm"", ""Body soap"", ""Wifi""]","[0.933, 1.0)","[0.955, 0.966)","[8.867, 12.8)","[64.4, 98.8)","[302.2, 377.0)","[170.333, 194.667)","[7.733, 15.467)","[4.733, 5.0)","[4.733, 5.0)","[1.254, 1.669)"
1077784712360650485,29876409,,Ward B (councilmember Mira Prinz-Arey),40.72697,-74.07128,Private room in rental unit,Private room,1,1.0,1.0,0.0,1 shared bath,28,365,365.0,365.0,49.0,1,18,48,323,86,56,1,2024-02-04,2025-06-01,5.11,4.81,4.88,4.69,4.93,4.94,4.78,4.83,t,t,2015-03-23,within an hour,1.0,1.0,t,t,5.0,10.0,0,3,0,SL222222X2XX2XXXX2,"[""Kitchen"", ""Refrigerator"", ""Lockbox"", ""Shampoo"", ""Lock on bedroom door"", ""Heating"", ""Hair dryer"", ""Hot water"", ""Carbon monoxide alarm"", ""Self check-in"", ""Shower gel"", ""Essentials"", ""Fire extinguisher"", ""Air conditioning"", ""Wifi"", ""Smoke alarm""]","[0.933, 1.0)","[0.989, 1.0)","[8.867, 12.8)","[30.0, 64.4)","[302.2, 377.0)","[316.333, 340.667)","[85.067, 92.8)","[4.733, 5.0)","[4.733, 5.0)","[4.986, 5.401)"
1079261574054166051,86322585,,Ward C (councilmember Richard Boggiano),40.73502,-74.0548,Entire condo,Entire home/apt,4,1.0,2.0,0.0,1 bath,5,365,365.0,365.0,134.0,5,22,45,218,33,29,0,2024-04-02,2025-05-21,2.21,4.7,4.76,4.73,4.73,4.76,4.24,4.64,f,f,2016-07-27,within an hour,1.0,0.96,t,t,1.0,2.0,1,0,0,Exempt,"[""Stove"", ""Bathtub"", ""Dishes and silverware"", ""Kitchen"", ""Free street parking"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Self check-in"", ""Heating"", ""Hair dryer"", ""Iron"", ""Hangers"", ""Lockbox"", ""Wine glasses"", ""First aid kit"", ""Smoke alarm"", ""Cooking basics"", ""Carbon monoxide alarm"", ""TV"", ""Laundromat nearby"", ""Bed linens"", ""Books and reading material"", ""Hot water"", ""Bidet"", ""Oven"", ""Wifi"", ""Air conditioning"", ""Coffee"", ""Coffee maker: Keurig coffee machine""]","[0.933, 1.0)","[0.955, 0.966)","[1.0, 4.933)","[133.2, 167.6)","[302.2, 377.0)","[194.667, 219.0)","[30.933, 38.667)","[4.467, 4.733)","[4.467, 4.733)","[2.083, 2.498)"
1080498631597828395,350809791,,Ward E (councilmember James Solomon),40.72349,-74.03794,Private room in rental unit,Private room,1,1.0,1.0,1.0,1 private bath,30,365,365.0,365.0,432.8925925925926,2,2,24,204,1,0,0,2024-04-05,2024-04-05,0.07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,f,2020-06-19,a few days or more,0.0,0.99,t,t,1.0,1.0,0,1,0,SL222222X2XX2XXXX2,"[""Bathtub"", ""Room-darkening shades"", ""Shampoo"", ""Dishes and silverware"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Host greets you"", ""Dedicated workspace"", ""City skyline view"", ""Washer"", ""Heating"", ""River view"", ""Hair dryer"", ""Body soap"", ""Clothing storage: closet"", ""Hangers"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Essentials"", ""Bed linens"", ""Hot water"", ""BBQ grill"", ""Wifi"", ""Air conditioning""]","[0.0, 0.0667)","[0.989, 1.0)","[1.0, 4.933)","[408.4, 442.8)","[302.2, 377.0)","[194.667, 219.0)","[0.0, 7.733)","[4.733, 5.0)","[4.733, 5.0)","[0.01, 0.425)"
1081117574003814352,559620103,,Ward D (councilmember Michael Yun),40.75781,-74.04937,Entire rental unit,Entire home/apt,12,2.0,3.0,1.0,2 baths,28,365,365.0,365.0,538.0,11,31,51,267,9,6,0,2024-02-25,2024-12-25,0.56,4.89,4.78,4.89,4.89,4.89,4.89,4.89,t,f,2024-01-31,SIN_INFO,,1.0,t,t,1.0,3.0,1,0,0,SL222222X2XX2XXXX2,"[""Drying rack for clothing"", ""Bathtub"", ""Exterior security cameras on property"", ""Free washer \u2013 In unit"", ""Shower gel"", ""Freezer"", ""Outdoor furniture"", ""Baking sheet"", ""Barbecue utensils"", ""Rice maker"", ""Refrigerator"", ""Private BBQ grill: gas"", ""Kitchen"", ""Free street parking"", ""Private entrance"", ""Dedicated workspace"", ""Blender"", ""Ethernet connection"", ""Microwave"", ""Trash compactor"", ""Heating"", ""Private backyard \u2013 Fully fenced"", ""Long term stays allowed"", ""Hair dryer"", ""Sound system"", ""Iron"", ""Toaster"", ""Free parking on premises"", ""Satinique organic shampoo"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker"", ""Game console"", ""Wine glasses"", ""Satinique organic conditioner"", ""Smoke alarm"", ""First aid kit"", ""Private patio or balcony"", ""Carbon monoxide alarm"", ""TV"", ""Laundromat nearby"", ""Bed linens"", ""Fire extinguisher"", ""Hot water"", ""G&H organic body soap"", ""Stainless steel oven"", ""Wifi"", ""Air conditioning""]",SIN_INFO,"[0.989, 1.0)","[1.0, 4.933)","[511.6, 546.0)","[302.2, 377.0)","[243.333, 267.667)","[7.733, 15.467)","[4.733, 5.0)","[4.733, 5.0)","[0.425, 0.839)"
1081330776556288227,3258745,,Ward D (councilmember Michael Yun),40.7508945,-74.0417398,Entire guest suite,Entire home/apt,2,1.0,1.0,1.0,1 bath,5,14,14.0,14.0,432.8925925925926,0,0,0,0,19,15,1,2024-03-20,2025-05-29,1.23,4.84,4.84,4.79,5.0,5.0,4.79,4.74,f,t,2012-08-14,SIN_INFO,,0.99,t,t,1.0,2.0,1,0,0,STR-2023-00930,"[""Shampoo"", ""Dishes and silverware"", ""Shower gel"", ""Freezer"", ""Conditioner"", ""Hot water kettle"", ""Refrigerator"", ""Clothing storage: closet and dresser"", ""Luggage dropoff allowed"", ""Pack \u2019n play/Travel crib - available upon request"", ""Kitchen"", ""Private entrance"", ""Dedicated workspace"", ""Microwave"", ""Heating - split type ductless system"", ""Dishwasher"", ""Hair dryer"", ""Body soap"", ""Toaster"", ""Gas stove"", ""Hangers"", ""Extra pillows and blankets"", ""Smart lock"", ""Coffee maker: drip coffee maker, french press"", ""Smoke alarm"", ""First aid kit"", ""Cooking basics"", ""Carbon monoxide alarm"", ""TV"", ""Essentials"", ""Laundromat nearby"", ""Bed linens"", ""Portable fans"", ""Fire extinguisher"", ""Books and reading material"", ""Cleaning products"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Self check-in""]",SIN_INFO,"[0.989, 1.0)","[1.0, 4.933)","[408.4, 442.8)","[3.0, 77.8)","[0.0, 24.333)","[15.467, 23.2)","[4.733, 5.0)","[4.733, 5.0)","[0.839, 1.254)"
1081403731721088464,75031123,,Ward B (councilmember Mira Prinz-Arey),40.72204,-74.08186,Entire home,Entire home/apt,7,1.0,3.0,4.0,1 bath,28,365,1125.0,1125.0,170.0,30,60,90,191,30,22,0,2024-02-12,2025-03-09,1.8,4.6,4.47,4.4,4.87,4.87,4.43,4.57,f,f,2016-05-31,within an hour,1.0,1.0,t,f,2.0,2.0,2,0,0,SL222222X2XX2XXXX2,"[""Stove"", ""Bathtub"", ""Room-darkening shades"", ""Shampoo"", ""Dishes and silverware"", ""Free washer \u2013 In unit"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Freezer"", ""Baking sheet"", ""Conditioner"", ""Refrigerator"", ""Patio or balcony"", ""Kitchen"", ""Private entrance"", ""Dedicated workspace"", ""Blender"", ""Microwave"", ""Clothing storage"", ""Shared backyard \u2013 Fully fenced"", ""Heating"", ""Pets allowed"", ""Long term stays allowed"", ""Dishwasher"", ""Hair dryer"", ""Body soap"", ""Iron"", ""Toaster"", ""Dining table"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker"", ""Smart lock"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Cooking basics"", ""Carbon monoxide alarm"", ""TV"", ""Essentials"", ""Laundromat nearby"", ""Bed linens"", ""Fire extinguisher"", ""Cleaning products"", ""Hot water"", ""Oven"", ""Wifi"", ""Air conditioning"", ""Coffee"", ""Self check-in""]","[0.933, 1.0)","[0.989, 1.0)","[1.0, 4.933)","[167.6, 202.0)","[1050.2, 1125.0)","[170.333, 194.667)","[23.2, 30.933)","[4.467, 4.733)","[4.467, 4.733)","[1.669, 2.083)"
1081483721697964609,75031123,,Ward B (councilmember Mira Prinz-Arey),40.72084,-74.07953,Entire condo,Entire home/apt,4,1.0,1.0,2.0,1 bath,28,365,1125.0,1125.0,109.0,18,48,78,181,24,14,1,2024-03-06,2025-06-06,1.52,4.38,4.54,4.33,4.67,4.58,4.25,4.25,f,f,2016-05-31,within an hour,1.0,1.0,t,f,2.0,2.0,2,0,0,SL222222X2XX2XXXX2,"[""Clothing storage"", ""Freezer"", ""Pets allowed"", ""Long term stays allowed"", ""Oven"", ""Dishes and silverware"", ""Iron"", ""Private entrance"", ""TV"", ""Shower gel"", ""Wine glasses"", ""Dining table"", ""Shampoo"", ""Shared backyard"", ""Dishwasher"", ""Hangers"", ""Bed linens"", ""Essentials"", ""Air conditioning"", ""Smoke alarm"", ""Kitchen"", ""Microwave"", ""Hair dryer"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Smart lock"", ""Baking sheet"", ""Fire extinguisher"", ""Bathtub"", ""Conditioner"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Stove"", ""Self check-in"", ""Coffee maker: drip coffee maker"", ""Central heating"", ""Carbon monoxide alarm"", ""Body soap"", ""Wifi"", ""Cleaning products""]","[0.933, 1.0)","[0.989, 1.0)","[1.0, 4.933)","[98.8, 133.2)","[1050.2, 1125.0)","[170.333, 194.667)","[23.2, 30.933)","[4.2, 4.467)","[4.2, 4.467)","[1.254, 1.669)"
1084101342534910235,93727916,,Ward C (councilmember Richard Boggiano),40.7280844,-74.0575858,Entire rental unit,Entire home/apt,8,2.0,3.0,6.0,2 baths,28,365,1125.0,1125.0,228.0,21,46,73,348,11,7,0,2024-02-11,2025-02-18,0.66,3.91,4.09,4.18,4.45,4.27,4.0,4.18,t,f,2016-09-05,within an hour,0.94,0.99,t,t,16.0,57.0,1,0,0,SL222222X2XX2XXXX2,"[""Oven"", ""Dishes and silverware"", ""Iron"", ""Crib"", ""TV"", ""Washer"", ""Shampoo"", ""Coffee maker"", ""Dishwasher"", ""Hangers"", ""Bed linens"", ""Air conditioning"", ""Smoke alarm"", ""Kitchen"", ""Microwave"", ""Heating"", ""Hair dryer"", ""Smart lock"", ""Fire extinguisher"", ""Bathtub"", ""Refrigerator"", ""Cooking basics"", ""Toaster"", ""Hot water"", ""Dryer"", ""Stove"", ""Self check-in"", ""Carbon monoxide alarm"", ""Wifi""]","[0.933, 1.0)","[0.989, 1.0)","[56.067, 60.0)","[202.0, 236.4)","[1050.2, 1125.0)","[340.667, 365.0)","[7.733, 15.467)","[3.667, 3.933)","[3.933, 4.2)","[0.425, 0.839)"
1084113249441914851,93727916,,Ward B (councilmember Mira Prinz-Arey),40.7169482,-74.09074369999999,Entire rental unit,Entire home/apt,8,2.0,3.0,5.0,2 baths,28,365,1125.0,1125.0,364.0,30,60,90,365,8,5,0,2024-02-19,2024-11-11,0.49,4.75,4.5,4.75,5.0,4.75,4.63,4.25,t,f,2016-09-05,within an hour,0.94,0.99,t,t,16.0,57.0,1,0,0,SL222222X2XX2XXXX2,"[""Stove"", ""Bathtub"", ""Shampoo"", ""Dishes and silverware"", ""Refrigerator"", ""Kitchen"", ""Crib"", ""Microwave"", ""Heating"", ""Dishwasher"", ""Hair dryer"", ""Iron"", ""Toaster"", ""Hangers"", ""Coffee maker"", ""Smart lock"", ""Smoke alarm"", ""Cooking basics"", ""Carbon monoxide alarm"", ""TV"", ""Bed linens"", ""Hot water"", ""Oven"", ""Wifi"", ""Air conditioning"", ""Self check-in""]","[0.933, 1.0)","[0.989, 1.0)","[56.067, 60.0)","[339.6, 374.0)","[1050.2, 1125.0)","[340.667, 365.0)","[7.733, 15.467)","[4.733, 5.0)","[4.2, 4.467)","[0.425, 0.839)"
1084245841109289350,93727916,,Ward A (councilmember Denise Ridley),40.71203863379527,-74.0941572189331,Entire rental unit,Entire home/apt,4,2.0,2.0,4.0,2 baths,28,365,1125.0,1125.0,182.0,30,55,85,348,7,5,0,2024-05-01,2024-12-16,0.5,4.86,5.0,5.0,5.0,5.0,4.71,4.71,t,f,2016-09-05,within an hour,0.94,0.99,t,t,16.0,57.0,1,0,0,SL222222X2XX2XXXX2,"[""Stove"", ""Bathtub"", ""Shampoo"", ""Dishes and silverware"", ""Refrigerator"", ""Elevator"", ""Kitchen"", ""Paid parking on premises"", ""Private entrance"", ""Microwave"", ""Washer"", ""Heating"", ""Dishwasher"", ""Hair dryer"", ""Iron"", ""Toaster"", ""Hangers"", ""Coffee maker"", ""Smart lock"", ""Dryer"", ""Smoke alarm"", ""Cooking basics"", ""Carbon monoxide alarm"", ""TV"", ""Bed linens"", ""Fire extinguisher"", ""Hot water"", ""Oven"", ""Wifi"", ""Air conditioning"", ""Self check-in""]","[0.933, 1.0)","[0.989, 1.0)","[56.067, 60.0)","[167.6, 202.0)","[1050.2, 1125.0)","[340.667, 365.0)","[0.0, 7.733)","[4.733, 5.0)","[4.467, 4.733)","[0.425, 0.839)"
1084282683698104143,93727916,,Ward A (councilmember Denise Ridley),40.701356,-74.08118979999999,Entire rental unit,Entire home/apt,8,2.0,3.0,5.0,2 baths,28,365,1125.0,1125.0,349.0,29,59,89,364,16,14,0,2024-02-18,2025-03-11,0.98,4.88,4.81,4.94,4.94,4.88,4.38,4.75,t,f,2016-09-05,within an hour,0.94,0.99,t,t,16.0,57.0,1,0,0,SL222222X2XX2XXXX2,"[""Oven"", ""Dishes and silverware"", ""Iron"", ""Private entrance"", ""TV"", ""Shampoo"", ""Coffee maker"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Bed linens"", ""Air conditioning"", ""Smoke alarm"", ""Kitchen"", ""Heating"", ""Hair dryer"", ""Smart lock"", ""Bathtub"", ""Refrigerator"", ""Cooking basics"", ""Toaster"", ""Hot water"", ""Stove"", ""Self check-in"", ""Carbon monoxide alarm"", ""Wifi""]","[0.933, 1.0)","[0.989, 1.0)","[56.067, 60.0)","[339.6, 374.0)","[1050.2, 1125.0)","[340.667, 365.0)","[15.467, 23.2)","[4.733, 5.0)","[4.733, 5.0)","[0.839, 1.254)"
1084297532702216787,93727916,,Ward D (councilmember Michael Yun),40.7469599,-74.06027069999999,Entire rental unit,Entire home/apt,8,2.0,3.0,5.0,2 baths,28,365,1125.0,1125.0,145.0,19,49,79,329,13,9,0,2024-02-11,2025-01-03,0.78,4.62,4.46,4.69,4.46,4.62,4.54,4.15,t,f,2016-09-05,within an hour,0.94,0.99,t,t,16.0,57.0,1,0,0,SL222222X2XX2XXXX2,"[""Oven"", ""Dishes and silverware"", ""Iron"", ""Private entrance"", ""TV"", ""Shampoo"", ""Coffee maker"", ""Dishwasher"", ""Hangers"", ""Bed linens"", ""Air conditioning"", ""Smoke alarm"", ""Kitchen"", ""Microwave"", ""Heating"", ""Hair dryer"", ""Paid parking on premises \u2013 2 spaces"", ""Smart lock"", ""Bathtub"", ""Refrigerator"", ""Cooking basics"", ""Toaster"", ""Hot water"", ""Stove"", ""Self check-in"", ""Carbon monoxide alarm"", ""Wifi""]","[0.933, 1.0)","[0.989, 1.0)","[56.067, 60.0)","[133.2, 167.6)","[1050.2, 1125.0)","[316.333, 340.667)","[7.733, 15.467)","[4.467, 4.733)","[3.933, 4.2)","[0.425, 0.839)"
1085113532595426926,443343607,,Ward F (councilmember Jermaine D. Robinson),40.71333,-74.07077,Private room in rental unit,Private room,3,2.0,2.0,3.0,2 baths,30,365,365.0,365.0,68.0,0,0,15,195,1,1,0,2024-08-31,2024-08-31,0.1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,f,2015-02-24,SIN_INFO,,,t,t,1.0,1.0,2,0,0,SL222222X2XX2XXXX2,"[""Clothing storage"", ""Freezer"", ""Long term stays allowed"", ""Oven"", ""Dishes and silverware"", ""Iron"", ""Private entrance"", ""TV"", ""Mini fridge"", ""Washer"", ""Wine glasses"", ""Room-darkening shades"", ""Paid parking on premises"", ""Shampoo"", ""Coffee maker"", ""Dishwasher"", ""Hangers"", ""Drying rack for clothing"", ""Free street parking"", ""Bed linens"", ""Essentials"", ""Air conditioning"", ""Smoke alarm"", ""Kitchen"", ""Microwave"", ""First aid kit"", ""Heating"", ""Hair dryer"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Keypad"", ""Fire extinguisher"", ""Bathtub"", ""Hot water kettle"", ""Conditioner"", ""Refrigerator"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Blender"", ""Toaster"", ""Hot water"", ""Dryer"", ""Stove"", ""Self check-in"", ""Dining table"", ""Carbon monoxide alarm"", ""Body soap"", ""Wifi"", ""Cleaning products""]",SIN_INFO,SIN_INFO,"[1.0, 4.933)","[64.4, 98.8)","[302.2, 377.0)","[194.667, 219.0)","[0.0, 7.733)","[4.733, 5.0)","[4.733, 5.0)","[0.01, 0.425)"
1085549925917598869,20432864,,Ward A (councilmember Denise Ridley),40.70142,-74.07949,Entire home,Entire home/apt,8,3.0,1.0,1.0,3 baths,29,365,365.0,365.0,432.8925925925926,0,0,0,0,44,29,0,2024-02-19,2025-05-13,2.68,4.82,4.75,4.89,4.89,4.95,4.11,4.73,f,SIN_INFO,2014-08-23,within an hour,1.0,0.99,t,t,12.0,19.0,3,0,0,SL222222X2XX2XXXX2,"[""Stove"", ""Fire pit"", ""Bathtub"", ""Shampoo"", ""Dishes and silverware"", ""Shower gel"", ""Freezer"", ""Baking sheet"", ""Conditioner"", ""Hot water kettle"", ""Refrigerator"", ""Patio or balcony"", ""Kitchen"", ""Private entrance"", ""Blender"", ""Clothing storage"", ""Trash compactor"", ""Washer"", ""Heating"", ""Private backyard \u2013 Fully fenced"", ""Long term stays allowed"", ""Dishwasher"", ""Hair dryer"", ""Body soap"", ""Iron"", ""Toaster"", ""Free parking on premises"", ""Outdoor dining area"", ""Dining table"", ""Hangers"", ""Coffee maker"", ""Smart lock"", ""Dryer"", ""Board games"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Cooking basics"", ""Carbon monoxide alarm"", ""TV"", ""Essentials"", ""Bed linens"", ""Fire extinguisher"", ""Cleaning products"", ""Hot water"", ""Oven"", ""Wifi"", ""Air conditioning"", ""Coffee"", ""Self check-in""]","[0.933, 1.0)","[0.989, 1.0)","[16.733, 20.667)","[408.4, 442.8)","[302.2, 377.0)","[0.0, 24.333)","[38.667, 46.4)","[4.733, 5.0)","[4.467, 4.733)","[2.498, 2.913)"
1085897016887815027,96362532,,Ward F (councilmember Jermaine D. Robinson),40.7157906,-74.0677908,Entire condo,Entire home/apt,6,2.0,3.0,3.0,2 baths,28,365,1125.0,1125.0,163.0,6,21,49,219,59,36,1,2024-02-25,2025-05-30,3.64,4.76,4.75,4.71,4.8,4.85,3.95,4.61,f,t,2016-09-22,within an hour,1.0,0.98,t,f,4.0,6.0,4,0,0,SL222222X2XX2XXXX2,"[""Stove"", ""Bathtub"", ""Dishes and silverware"", ""Free washer \u2013 In unit"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Freezer"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Central air conditioning"", ""Kitchen"", ""Free street parking"", ""Private entrance"", ""Window guards"", ""Dedicated workspace"", ""Microwave"", ""City skyline view"", ""Safe"", ""Long term stays allowed"", ""Body soap"", ""Iron"", ""Toaster"", ""Clothing storage: closet"", ""Dining table"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker"", ""Lockbox"", ""Record player"", ""Board games"", ""Wine glasses"", ""Smoke alarm"", ""Cooking basics"", ""Central heating"", ""TV"", ""Essentials"", ""Bed linens"", ""Fire extinguisher"", ""Books and reading material"", ""Cleaning products"", ""Hot water"", ""Oven"", ""Wifi"", ""Dishwasher"", ""Coffee"", ""Self check-in""]","[0.933, 1.0)","[0.977, 0.989)","[4.933, 8.867)","[133.2, 167.6)","[1050.2, 1125.0)","[219.0, 243.333)","[54.133, 61.867)","[4.733, 5.0)","[4.467, 4.733)","[3.327, 3.742)"
